Gene	Graph	Position
A_JCVI_19263	2	2038
A_CD826078	2	2039
A_JCVI_1577	2	2040
A_EE532602	2	2041
A_JCVI_7649	2	2042
A_JCVI_20150	2	2043
A_JCVI_6586	2	2044
A_EV128317	2	2045
A_EV184275	2	2046
A_EE559951	2	2047
A_ES930889	2	2048
A_CK991375	2	2049
A_JCVI_35117	2	2050
A_DY009058	2	2051
A_JCVI_8823	2	2052
A_CX188902	2	2053
A_JCVI_617	2	2054
A_JCVI_22978	2	2055
A_EX106564	2	2056
A_EX042050	2	2057
A_JCVI_31332	2	2058
A_JCVI_37414	2	2059
A_JCVI_3298	2	2060
A_EE505383	2	2061
A_JCVI_38206	2	2062
A_JCVI_2506	2	2063
A_JCVI_10706	2	2064
A_JCVI_24770	2	2065
A_JCVI_32689	2	2066
A_CA991482	2	2067
A_EX132897	2	2068
A_JCVI_35816	2	2069
A_JCVI_3975	2	2070
A_JCVI_6858	2	2071
A_JCVI_40404	2	2072
A_AM388724	2	2073
A_CX270991	2	2074
A_JCVI_7923	2	2075
A_JCVI_19341	2	2076
A_ES900890	2	2077
A_JCVI_37202	2	2078
A_JCVI_9227	2	2079
A_EX071088	2	2080
A_DY027953	2	2081
A_JCVI_7524	2	2082
A_EV161673	2	2083
A_JCVI_33784	2	2084
A_JCVI_37865	2	2085
A_JCVI_7974	2	2086
A_JCVI_34143	2	2087
A_DY022255	2	2088
A_EE567286	2	2089
A_RC_EE567286	2	2090
A_ES966581	2	2091
A_JCVI_29097	2	2092
A_JCVI_31386	2	2093
A_CX270402	2	2094
A_JCVI_9343	2	2095
A_JCVI_5092	2	2096
A_ES929792	2	2097
A_EX093192	2	2098
A_JCVI_14638	2	2099
A_EX135423	2	2100
A_EV055595	2	2101
A_EX038970	2	2102
A_ES980194	2	2103
A_EE471341	2	2104
A_JCVI_5651	2	2105
A_ES906174	2	2106
A_JCVI_27640	2	2107
A_JCVI_13362	2	2108
A_JCVI_2806	2	2109
A_JCVI_5639	2	2110
A_JCVI_32046	2	2111
A_EX042814	2	2112
A_AM057391	2	2113
A_JCVI_20009	2	2114
A_JCVI_31250	2	2115
A_EV227489	2	2116
A_JCVI_23361	2	2117
A_JCVI_28898	2	2118
A_JCVI_245	2	2119
A_EE557041	2	2120
A_EX125039	2	2121
A_JCVI_40356	2	2122
A_EX034327	2	2123
A_JCVI_13488	2	2124
A_JCVI_4879	2	2125
A_JCVI_26247	2	2126
A_EV162121	2	2127
A_JCVI_2113	2	2128
A_JCVI_2197	2	2129
A_EE431063	2	2130
A_JCVI_32308	2	2131
A_JCVI_4625	2	2132
A_JCVI_41510	2	2133
A_JCVI_25771	2	2134
A_JCVI_6933	2	2135
A_JCVI_7074	2	2136
A_CX195692	2	2137
A_JCVI_18856	2	2138
A_JCVI_10936	2	2139
A_ES960071	2	2140
A_JCVI_42001	2	2141
A_ES943184	2	2142
A_JCVI_35427	2	2143
A_ES918410	2	2144
A_JCVI_16354	2	2145
A_JCVI_29586	2	2146
A_CV546547	2	2147
A_JCVI_28276	2	2148
A_JCVI_20302	2	2149
A_JCVI_36452	2	2150
A_JCVI_16088	2	2151
A_JCVI_38887	2	2152
A_ES912768	2	2153
A_ES912297	2	2154
A_JCVI_15429	2	2155
A_EX021577	2	2156
A_JCVI_2424	2	2157
A_JCVI_9663	2	2158
A_EE450014	2	2159
A_JCVI_28283	2	2160
A_JCVI_17737	2	2161
A_EV122775	2	2162
A_JCVI_13999	2	2163
A_JCVI_31913	2	2164
A_JCVI_11804	2	2165
A_EE422930	2	2166
A_EV126548	2	2167
A_EV126631	2	2168
A_JCVI_29328	2	2169
A_JCVI_8157	2	2170
A_JCVI_21062	2	2171
A_JCVI_19961	2	2172
A_JCVI_26753	2	2173
A_JCVI_21816	2	2174
A_CD825661	2	2175
A_EG020708	2	2176
A_EE567607	2	2177
A_EV148491	2	2178
A_EV148243	2	2179
A_ES267769	2	2180
A_JCVI_20070	2	2181
A_JCVI_7237	2	2182
A_JCVI_1468	2	2183
A_JCVI_31998	2	2184
A_JCVI_25275	2	2185
A_JCVI_37151	2	2186
A_JCVI_2808	2	2187
A_JCVI_33476	2	2188
A_EX053799	2	2189
A_ES910744	2	2190
A_EX118820	2	2191
A_EV134830	2	2192
A_JCVI_16367	2	2193
A_JCVI_18239	2	2194
A_EV136140	2	2195
A_EV136506	2	2196
A_EV135182	2	2197
A_JCVI_17437	2	2198
A_EV152666	2	2199
A_EE446340	2	2200
A_JCVI_29489	2	2201
A_DY009845	2	2202
A_JCVI_22814	2	2203
A_JCVI_5471	2	2204
A_EE567187	2	2205
A_DY000436	2	2206
A_JCVI_21765	2	2207
A_JCVI_902	2	2208
A_EV025108	2	2209
A_EE558394	2	2210
A_JCVI_21539	2	2211
A_JCVI_25435	2	2212
A_EX089393	2	2213
A_JCVI_17346	2	2214
A_EE432013	2	2215
A_EX130672	2	2216
A_EX065961	2	2217
A_EX022868	2	2218
A_ES983177	2	2219
A_JCVI_27362	2	2220
A_JCVI_10358	2	2221
A_JCVI_12555	2	2222
A_JCVI_17340	2	2223
A_EE531137	2	2224
A_JCVI_16848	2	2225
A_JCVI_5670	2	2226
A_JCVI_15986	2	2227
A_EE520794	2	2228
A_JCVI_4436	2	2229
A_JCVI_30164	2	2230
A_JCVI_18883	2	2231
A_CD813840	2	2232
A_JCVI_17783	2	2233
A_JCVI_21821	2	2234
A_DY003172	2	2235
A_EV109408	2	2236
A_JCVI_9616	2	2237
A_EX085519	2	2238
A_EE402513	2	2239
A_RC_EE402513	2	2240
A_JCVI_18183	2	2241
A_JCVI_31392	2	2242
A_JCVI_13261	2	2243
A_JCVI_2073	2	2244
A_JCVI_39793	2	2245
A_JCVI_18630	2	2246
A_JCVI_21676	2	2247
A_EV024090	2	2248
A_JCVI_24	2	2249
A_JCVI_11652	2	2250
A_EV046616	2	2251
A_ES935637	2	2252
A_EX125596	2	2253
A_EV192116	2	2254
A_JCVI_32295	2	2255
A_JCVI_17624	2	2256
A_CX193582	2	2257
A_CX194930	2	2258
A_JCVI_40881	2	2259
A_JCVI_3438	2	2260
A_AM389172	2	2261
A_EX135188	2	2262
A_CD836523	2	2263
A_JCVI_13119	2	2264
A_JCVI_19416	2	2265
A_JCVI_15424	2	2266
A_EV123974	2	2267
A_JCVI_16335	2	2268
A_JCVI_34907	2	2269
A_JCVI_25465	2	2270
A_JCVI_21829	2	2271
A_EX137563	2	2272
A_JCVI_18621	2	2273
A_EE418728	2	2274
A_JCVI_18246	2	2275
A_JCVI_41598	2	2276
A_AM395607	2	2277
A_JCVI_5961	2	2278
A_JCVI_32539	2	2279
A_JCVI_22167	2	2280
A_EH427100	2	2281
A_JCVI_18369	2	2282
A_JCVI_36866	2	2283
A_DY009587	2	2284
A_JCVI_27690	2	2285
A_JCVI_23383	2	2286
A_JCVI_21260	2	2287
A_EX038656	2	2288
A_CN727097	2	2289
A_EE425416	2	2290
A_JCVI_41875	2	2291
A_EE530689	2	2292
A_ES990385	2	2293
A_ES268202	2	2294
A_JCVI_12394	2	2295
A_JCVI_40599	2	2296
A_ES966673	2	2297
A_EV192812	2	2298
A_JCVI_30276	2	2299
A_DY025100	2	2300
A_JCVI_8771	2	2301
A_JCVI_6005	2	2302
A_EV129392	2	2303
A_JCVI_41459	2	2304
A_EX061796	2	2305
A_EV160774	2	2306
A_ES932036	2	2307
A_JCVI_9747	2	2308
A_DY007003	2	2309
A_JCVI_35660	2	2310
A_JCVI_21509	2	2311
A_JCVI_22462	2	2312
A_JCVI_29814	2	2313
A_CX273003	2	2314
A_JCVI_17736	2	2315
A_EV136659	2	2316
A_EE527301	2	2317
A_JCVI_31229	2	2318
A_JCVI_17082	2	2319
A_EE408792	2	2320
A_JCVI_8755	2	2321
A_JCVI_22799	2	2322
A_JCVI_20690	2	2323
A_JCVI_32363	2	2324
A_ES903320	2	2325
A_JCVI_19610	2	2326
A_EE521994	2	2327
A_BG543436	2	2328
A_JCVI_1451	2	2329
A_EV217846	2	2330
A_JCVI_7065	2	2331
A_EV106715	2	2332
A_EE462520	2	2333
A_EV110826	2	2334
A_EX136729	2	2335
A_JCVI_15875	2	2336
A_DW998212	2	2337
A_JCVI_13701	2	2338
A_JCVI_14892	2	2339
A_JCVI_9354	2	2340
A_JCVI_35058	2	2341
A_ES967219	2	2342
A_ES983837	2	2343
A_JCVI_21248	2	2344
A_ES967391	2	2345
A_JCVI_19672	2	2346
A_JCVI_12031	2	2347
A_JCVI_39264	2	2348
A_JCVI_28837	2	2349
A_EV064370	2	2350
A_JCVI_17771	2	2351
A_JCVI_25876	2	2352
A_EE565350	2	2353
A_JCVI_32830	2	2354
A_JCVI_30094	2	2355
A_EV177226	2	2356
A_JCVI_22346	2	2357
A_JCVI_27918	2	2358
A_EX137765	2	2359
A_EX137163	2	2360
A_JCVI_12487	2	2361
A_EV201460	2	2362
A_EE424727	2	2363
A_EV078256	2	2364
A_DN964168	2	2365
A_JCVI_2694	2	2366
A_JCVI_41106	2	2367
A_JCVI_5593	2	2368
A_EV078699	2	2369
A_DY003665	2	2370
A_EE566455	2	2371
A_JCVI_33986	2	2372
A_EV175462	2	2373
A_JCVI_5415	2	2374
A_JCVI_8081	2	2375
A_EV167932	2	2376
A_JCVI_19923	2	2377
A_JCVI_21140	2	2378
A_EE429990	2	2379
A_JCVI_29649	2	2380
A_JCVI_10550	2	2381
A_EV090220	2	2382
A_EV148141	2	2383
A_JCVI_20554	2	2384
A_JCVI_18842	2	2385
A_JCVI_20384	2	2386
A_DY010531	2	2387
A_JCVI_37348	2	2388
A_JCVI_11848	2	2389
A_CN727003	2	2390
A_EV224090	2	2391
A_JCVI_1740	2	2392
A_JCVI_9812	2	2393
A_EE525793	2	2394
A_JCVI_4548	2	2395
A_JCVI_22312	2	2396
A_JCVI_18901	2	2397
A_JCVI_25722	2	2398
A_JCVI_11187	2	2399
A_JCVI_36376	2	2400
A_CX193739	2	2401
A_AM391859	2	2402
A_JCVI_14654	2	2403
A_JCVI_23940	2	2404
A_JCVI_13055	2	2405
A_JCVI_26666	2	2406
A_JCVI_8899	2	2407
A_JCVI_39435	2	2408
A_JCVI_6518	2	2409
A_CD826702	2	2410
A_JCVI_7186	2	2411
A_JCVI_24361	2	2412
A_JCVI_19175	2	2413
A_JCVI_3896	2	2414
A_JCVI_22220	2	2415
A_JCVI_15344	2	2416
A_JCVI_11296	2	2417
A_JCVI_14443	2	2418
A_CD812570	2	2419
A_EE478854	2	2420
A_JCVI_25612	2	2421
A_JCVI_8911	2	2422
A_EV165210	2	2423
A_EV165254	2	2424
A_JCVI_12000	2	2425
A_JCVI_34712	2	2426
A_JCVI_27107	2	2427
A_EE448687	2	2428
A_JCVI_33465	2	2429
A_ES934313	2	2430
A_JCVI_24465	2	2431
A_JCVI_39815	2	2432
A_JCVI_34423	2	2433
A_JCVI_16774	2	2434
A_JCVI_32237	2	2435
A_JCVI_30462	2	2436
A_EV124630	2	2437
A_BG543381	2	2438
A_JCVI_5837	2	2439
A_JCVI_37690	2	2440
A_JCVI_7664	2	2441
A_ES932037	2	2442
A_EE413501	2	2443
A_ES997678	2	2444
A_JCVI_3460	2	2445
A_JCVI_16394	2	2446
A_JCVI_13138	2	2447
A_EV060121	2	2448
A_JCVI_19652	2	2449
A_DN961401	2	2450
A_EV133973	2	2451
A_EV134295	2	2452
A_JCVI_4262	2	2453
A_JCVI_41043	2	2454
A_EE558470	2	2455
A_JCVI_38980	2	2456
A_EE514247	2	2457
A_ES994208	2	2458
A_CB686384	2	2459
A_JCVI_29720	2	2460
A_JCVI_3711	2	2461
A_JCVI_12706	2	2462
A_JCVI_18786	2	2463
A_JCVI_6346	2	2464
A_JCVI_16333	2	2465
A_EE448866	2	2466
A_EE427081	2	2467
A_JCVI_39143	2	2468
A_JCVI_29260	2	2469
A_EV050881	2	2470
A_JCVI_13121	2	2471
A_JCVI_31712	2	2472
A_JCVI_7833	2	2473
A_JCVI_20157	2	2474
A_EV201167	2	2475
A_JCVI_8536	2	2476
A_JCVI_13065	2	2477
A_DY002478	2	2478
A_JCVI_22497	2	2479
A_JCVI_40902	2	2480
A_ES994488	2	2481
A_JCVI_37184	2	2482
A_JCVI_38149	2	2483
A_JCVI_13555	2	2484
A_JCVI_14056	2	2485
A_JCVI_20649	2	2486
A_JCVI_17632	2	2487
A_JCVI_37265	2	2488
A_EE418046	2	2489
A_JCVI_41616	2	2490
A_JCVI_29345	2	2491
A_JCVI_26678	2	2492
A_JCVI_29608	2	2493
A_JCVI_35494	2	2494
A_JCVI_7863	2	2495
A_JCVI_40693	2	2496
A_EV100569	2	2497
A_EV071142	2	2498
A_JCVI_26419	2	2499
A_ES931081	2	2500
A_EX091124	2	2501
A_EV041837	2	2502
A_JCVI_34089	2	2503
A_ES906119	2	2504
A_JCVI_31099	2	2505
A_JCVI_8312	2	2506
A_JCVI_32012	2	2507
A_JCVI_17294	2	2508
A_EV226755	2	2509
A_JCVI_17081	2	2510
A_EE392459	2	2511
A_JCVI_579	2	2512
A_EV120117	2	2513
A_CD828377	2	2514
A_JCVI_2654	2	2515
A_JCVI_4248	2	2516
A_JCVI_25703	2	2517
A_JCVI_18938	2	2518
A_JCVI_17923	2	2519
A_CX194433	2	2520
A_EX135369	2	2521
A_JCVI_15181	2	2522
A_JCVI_12969	2	2523
A_EV197471	2	2524
A_JCVI_2706	2	2525
A_DY003400	2	2526
A_EE439222	2	2527
A_JCVI_1483	2	2528
A_EV130071	2	2529
A_JCVI_24588	2	2530
A_DY022302	2	2531
A_JCVI_23425	2	2532
A_EE532024	2	2533
A_CD815979	2	2534
A_JCVI_34129	2	2535
A_JCVI_41720	2	2536
A_JCVI_22771	2	2537
A_JCVI_23152	2	2538
A_JCVI_25973	2	2539
A_JCVI_49	2	2540
A_JCVI_23366	2	2541
A_JCVI_25443	2	2542
A_JCVI_28278	2	2543
A_JCVI_35924	2	2544
A_JCVI_17237	2	2545
A_JCVI_18920	2	2546
A_JCVI_41496	2	2547
A_JCVI_12902	2	2548
A_JCVI_21080	2	2549
A_JCVI_1776	2	2550
A_EV171252	2	2551
A_JCVI_29323	2	2552
A_JCVI_5767	2	2553
A_EE434928	2	2554
A_JCVI_16616	2	2555
A_AM393955	2	2556
A_JCVI_26044	2	2557
A_JCVI_22704	2	2558
A_JCVI_16467	2	2559
A_JCVI_25096	2	2560
A_JCVI_41056	2	2561
A_JCVI_40015	2	2562
A_JCVI_40753	2	2563
A_JCVI_18845	2	2564
A_JCVI_23925	2	2565
A_CX280977	2	2566
A_JCVI_37587	2	2567
A_DY001573	2	2568
A_JCVI_24074	2	2569
A_EE465127	2	2570
A_EV069015	2	2571
A_JCVI_11564	2	2572
A_JCVI_24044	2	2573
A_JCVI_18249	2	2574
A_EV216901	2	2575
A_JCVI_31708	2	2576
A_JCVI_29659	2	2577
A_JCVI_31362	2	2578
A_JCVI_152	2	2579
A_DY021525	2	2580
A_JCVI_15887	2	2581
A_EL588325	2	2582
A_JCVI_13767	2	2583
A_EV122795	2	2584
A_JCVI_25089	2	2585
A_JCVI_34893	2	2586
A_EV192756	2	2587
A_EE520920	2	2588
A_JCVI_10053	2	2589
A_JCVI_2716	2	2590
A_JCVI_17514	2	2591
A_JCVI_18751	2	2592
A_EE528614	2	2593
A_ES898981	2	2594
A_CD827447	2	2595
A_DY025481	2	2596
A_JCVI_1784	2	2597
A_EX101845	2	2598
A_DY028781	2	2599
A_JCVI_41796	2	2600
A_ES913743	2	2601
A_EV124350	2	2602
A_EV098328	2	2603
A_EV124437	2	2604
A_JCVI_17893	2	2605
A_EE563050	2	2606
A_JCVI_12460	2	2607
A_JCVI_8623	2	2608
A_JCVI_1435	2	2609
A_ES956132	2	2610
A_JCVI_27415	2	2611
A_EE527866	2	2612
A_DY020851	2	2613
A_JCVI_28050	2	2614
A_EE509527	2	2615
A_ES957820	2	2616
A_JCVI_4117	2	2617
A_JCVI_2312	2	2618
A_JCVI_23558	2	2619
A_JCVI_24240	2	2620
A_JCVI_29084	2	2621
A_JCVI_40539	2	2622
A_JCVI_32255	2	2623
A_JCVI_24130	2	2624
A_CV432495	2	2625
A_EV215757	2	2626
A_JCVI_35861	2	2627
A_EV199884	2	2628
A_JCVI_8994	2	2629
A_CX189180	2	2630
A_EV091917	2	2631
A_JCVI_29864	2	2632
A_EV198695	2	2633
A_EV124406	2	2634
A_JCVI_41073	2	2635
A_JCVI_33910	2	2636
A_JCVI_15431	2	2637
A_JCVI_1045	2	2638
A_JCVI_39618	2	2639
A_CX189771	2	2640
A_JCVI_6661	2	2641
A_JCVI_32759	2	2642
A_AM386396	2	2643
A_JCVI_6730	2	2644
A_CX266514	2	2645
A_JCVI_11247	2	2646
A_CX280455	2	2647
A_JCVI_7764	2	2648
A_EX092156	2	2649
A_JCVI_40897	2	2650
A_EE406124	2	2651
A_EE411855	2	2652
A_JCVI_15326	2	2653
A_EV125986	2	2654
A_EE565263	2	2655
A_EX053364	2	2656
A_ES268957	2	2657
A_EV069141	2	2658
A_RC_EV069141	2	2659
A_EE563713	2	2660
A_EV060159	2	2661
A_JCVI_15648	2	2662
A_JCVI_25293	2	2663
A_JCVI_34710	2	2664
A_EE392394	2	2665
A_EE392255	2	2666
A_EE392328	2	2667
A_EE392341	2	2668
A_EV067127	2	2669
A_JCVI_13611	2	2670
A_JCVI_18324	2	2671
A_JCVI_1092	2	2672
A_JCVI_42084	2	2673
A_JCVI_1200	2	2674
A_EV200964	2	2675
A_JCVI_5826	2	2676
A_JCVI_37805	2	2677
A_CB331901	2	2678
A_JCVI_40520	2	2679
A_EV033039	2	2680
A_EX083391	2	2681
A_JCVI_24592	2	2682
A_JCVI_37630	2	2683
A_JCVI_29480	2	2684
A_JCVI_12812	2	2685
A_JCVI_995	2	2686
A_JCVI_3997	2	2687
A_JCVI_27468	2	2688
A_EV186582	2	2689
A_EV084129	2	2690
A_EX118024	2	2691
A_EV015303	2	2692
A_JCVI_15341	2	2693
A_ES272117	2	2694
A_JCVI_18609	2	2695
A_EE553011	2	2696
A_JCVI_5109	2	2697
A_JCVI_42324	2	2698
A_JCVI_32081	2	2699
A_JCVI_10730	2	2700
A_JCVI_2629	2	2701
A_JCVI_7840	2	2702
A_EX134503	2	2703
A_JCVI_38418	2	2704
A_JCVI_2639	2	2705
A_EV203850	2	2706
A_JCVI_9386	2	2707
A_EV163061	2	2708
A_EV132667	2	2709
A_JCVI_15703	2	2710
A_JCVI_30350	2	2711
A_JCVI_15455	2	2712
A_JCVI_31005	2	2713
A_JCVI_36144	2	2714
A_JCVI_35906	2	2715
A_JCVI_25280	2	2716
A_EV053442	2	2717
A_EX025214	2	2718
A_EX018974	2	2719
A_EE451370	2	2720
A_EV153019	2	2721
A_EV153127	2	2722
A_JCVI_19332	2	2723
A_JCVI_17027	2	2724
A_EX130338	2	2725
A_JCVI_29118	2	2726
A_JCVI_32025	2	2727
A_JCVI_29152	2	2728
A_JCVI_25338	2	2729
A_ES995578	2	2730
A_JCVI_689	2	2731
A_JCVI_9487	2	2732
A_JCVI_32609	2	2733
A_EX137914	2	2734
A_EE533052	2	2735
A_JCVI_30148	2	2736
A_JCVI_29206	2	2737
A_JCVI_19253	2	2738
A_JCVI_6250	2	2739
A_EV049953	2	2740
A_JCVI_10184	2	2741
A_JCVI_21438	2	2742
A_JCVI_20757	2	2743
A_EE557837	2	2744
A_EE564191	2	2745
A_JCVI_32181	2	2746
A_JCVI_7399	2	2747
A_JCVI_9734	2	2748
A_JCVI_21161	2	2749
A_EX126943	2	2750
A_JCVI_17257	2	2751
A_ES900451	2	2752
A_EX100536	2	2753
A_EX055302	2	2754
A_JCVI_39336	2	2755
A_JCVI_32102	2	2756
A_CD820495	2	2757
A_EV210903	2	2758
A_ES265899	2	2759
A_ES947274	2	2760
A_JCVI_31678	2	2761
A_JCVI_7206	2	2762
A_JCVI_28982	2	2763
A_JCVI_33462	2	2764
A_JCVI_22716	2	2765
A_EG019236	2	2766
A_EL589472	2	2767
A_JCVI_38829	2	2768
A_CX281715	2	2769
A_JCVI_10970	2	2770
A_JCVI_4817	2	2771
A_CX272096	2	2772
A_JCVI_35889	2	2773
A_EV143464	2	2774
A_JCVI_3131	2	2775
A_JCVI_5578	2	2776
A_EE426448	2	2777
A_JCVI_6185	2	2778
A_JCVI_23445	2	2779
A_EX066580	2	2780
A_JCVI_27202	2	2781
A_JCVI_19746	2	2782
A_EX027936	2	2783
A_EE509205	2	2784
A_EV043944	2	2785
A_EX029827	2	2786
A_JCVI_20621	2	2787
A_JCVI_22115	2	2788
A_JCVI_13524	2	2789
A_EV190749	2	2790
A_JCVI_24616	2	2791
A_ES271861	2	2792
A_JCVI_3822	2	2793
A_JCVI_770	2	2794
A_JCVI_29994	2	2795
A_DY029167	2	2796
A_CD826629	2	2797
A_JCVI_1754	2	2798
A_JCVI_1554	2	2799
A_EX107977	2	2800
A_JCVI_29135	2	2801
A_JCVI_39455	2	2802
A_JCVI_39913	2	2803
A_JCVI_41627	2	2804
A_EV153002	2	2805
A_EV153057	2	2806
A_EE527394	2	2807
A_JCVI_32860	2	2808
A_JCVI_35170	2	2809
A_EV071088	2	2810
A_JCVI_27545	2	2811
A_JCVI_15939	2	2812
A_ES923768	2	2813
A_EX093072	2	2814
A_JCVI_1251	2	2815
A_BG544146	2	2816
A_ES927215	2	2817
A_JCVI_20307	2	2818
A_EE410492	2	2819
A_DY028294	2	2820
A_JCVI_28327	2	2821
A_JCVI_34552	2	2822
A_DY021448	2	2823
A_JCVI_23487	2	2824
A_JCVI_28070	2	2825
A_CD833287	2	2826
A_EV196876	2	2827
A_JCVI_24887	2	2828
A_EV061564	2	2829
A_JCVI_23345	2	2830
A_JCVI_39814	2	2831
A_JCVI_19742	2	2832
A_JCVI_5136	2	2833
A_EX092657	2	2834
A_ES937159	2	2835
A_EE455454	2	2836
A_EV115376	2	2837
A_EE426667	2	2838
A_EV040829	2	2839
A_EV214560	2	2840
A_JCVI_41647	2	2841
A_JCVI_17251	2	2842
A_EE531205	2	2843
A_JCVI_39593	2	2844
A_JCVI_7928	2	2845
A_JCVI_2018	2	2846
A_JCVI_6328	2	2847
A_JCVI_35667	2	2848
A_CV433876	2	2849
A_JCVI_21114	2	2850
A_JCVI_4327	2	2851
A_EV169245	2	2852
A_DY019278	2	2853
A_EE564226	2	2854
A_EV205039	2	2855
A_JCVI_37736	2	2856
A_JCVI_2192	2	2857
A_JCVI_4599	2	2858
A_JCVI_14355	2	2859
A_CD812951	2	2860
A_EV054233	2	2861
A_EV181926	2	2862
A_JCVI_32918	2	2863
A_JCVI_39804	2	2864
A_JCVI_21791	2	2865
A_JCVI_16042	2	2866
A_JCVI_1402	2	2867
A_JCVI_38500	2	2868
A_JCVI_8939	2	2869
A_DY025157	2	2870
A_ES935345	2	2871
A_JCVI_19033	2	2872
A_EV057933	2	2873
A_JCVI_38367	2	2874
A_JCVI_20108	2	2875
A_JCVI_17465	2	2876
A_JCVI_41163	2	2877
A_CX273004	2	2878
A_JCVI_1513	2	2879
A_JCVI_5152	2	2880
A_EE564856	2	2881
A_JCVI_2331	2	2882
A_EV034951	2	2883
A_JCVI_8868	2	2884
A_JCVI_5788	2	2885
A_EE566245	2	2886
A_JCVI_30145	2	2887
A_JCVI_7414	2	2888
A_JCVI_18600	2	2889
A_EV201654	2	2890
A_JCVI_35592	2	2891
A_EV201129	2	2892
A_JCVI_30621	2	2893
A_JCVI_37987	2	2894
A_EV211592	2	2895
A_JCVI_6210	2	2896
A_JCVI_2058	2	2897
A_JCVI_23929	2	2898
A_JCVI_3416	2	2899
A_JCVI_30359	2	2900
A_JCVI_16104	2	2901
A_JCVI_28922	2	2902
A_EV223721	2	2903
A_JCVI_37110	2	2904
A_EV039335	2	2905
A_EV223885	2	2906
A_EV177299	2	2907
A_JCVI_3902	2	2908
A_JCVI_17241	2	2909
A_EE564034	2	2910
A_JCVI_3795	2	2911
A_JCVI_35490	2	2912
A_JCVI_7749	2	2913
A_JCVI_24504	2	2914
A_JCVI_26597	2	2915
A_BQ791425	2	2916
A_EX132046	2	2917
A_EE420526	2	2918
A_JCVI_37562	2	2919
A_EE565041	2	2920
A_JCVI_8617	2	2921
A_JCVI_39183	2	2922
A_EV214515	2	2923
A_JCVI_4694	2	2924
A_JCVI_7519	2	2925
A_EV202322	2	2926
A_JCVI_28003	2	2927
A_JCVI_19242	2	2928
A_JCVI_31922	2	2929
A_JCVI_2547	2	2930
A_JCVI_24138	2	2931
A_JCVI_34393	2	2932
A_EX057954	2	2933
A_JCVI_11813	2	2934
A_EE469328	2	2935
A_EE531000	2	2936
A_ES991430	2	2937
A_JCVI_19238	2	2938
A_EX132052	2	2939
A_JCVI_40885	2	2940
A_EV217077	2	2941
A_ES269259	2	2942
A_EV163552	2	2943
A_EV163824	2	2944
A_EX054306	2	2945
A_EV146267	2	2946
A_JCVI_14783	2	2947
A_JCVI_30774	2	2948
A_JCVI_5863	2	2949
A_ES910927	2	2950
A_DW999281	2	2951
A_CX193558	2	2952
A_JCVI_27013	2	2953
A_JCVI_811	2	2954
A_JCVI_4891	2	2955
A_JCVI_17226	2	2956
A_JCVI_37325	2	2957
A_JCVI_966	2	2958
A_EX109871	2	2959
A_JCVI_42473	2	2960
A_JCVI_192	2	2961
A_EV180227	2	2962
A_EX131054	2	2963
A_DN961616	2	2964
A_JCVI_8680	2	2965
A_JCVI_40798	2	2966
A_JCVI_3821	2	2967
A_AM385047	2	2968
A_DN961343	2	2969
A_JCVI_34841	2	2970
A_JCVI_518	2	2971
A_JCVI_2376	2	2972
A_JCVI_9346	2	2973
A_JCVI_35134	2	2974
A_EE564138	2	2975
A_EE543615	2	2976
A_EX093528	2	2977
A_JCVI_16505	2	2978
A_CV544891	2	2979
A_JCVI_2789	2	2980
A_EV136703	2	2981
A_JCVI_30903	2	2982
A_JCVI_20297	2	2983
A_JCVI_36489	2	2984
A_JCVI_28978	2	2985
A_JCVI_30208	2	2986
A_JCVI_29307	2	2987
A_ES990812	2	2988
A_ES940323	2	2989
A_JCVI_12409	2	2990
A_JCVI_41614	2	2991
A_JCVI_11028	2	2992
A_JCVI_30779	2	2993
A_JCVI_16095	2	2994
A_EV112883	2	2995
A_JCVI_4878	2	2996
A_EV221497	2	2997
A_JCVI_41256	2	2998
A_DY023714	2	2999
A_JCVI_8066	2	3000
A_EV002811	2	3001
A_JCVI_3732	2	3002
A_JCVI_18415	2	3003
A_JCVI_9962	2	3004
A_JCVI_2850	2	3005
A_EX043287	2	3006
A_JCVI_16528	2	3007
A_JCVI_23293	2	3008
A_EV118069	2	3009
A_JCVI_34179	2	3010
A_EX067456	2	3011
A_JCVI_13693	2	3012
A_JCVI_21744	2	3013
A_JCVI_26379	2	3014
A_CD828659	2	3015
A_JCVI_7746	2	3016
A_JCVI_42293	2	3017
A_JCVI_8885	2	3018
A_JCVI_4286	2	3019
A_JCVI_1400	2	3020
A_EX132140	2	3021
A_JCVI_14058	2	3022
A_JCVI_9550	2	3023
A_EV106424	2	3024
A_JCVI_17149	2	3025
A_JCVI_5476	2	3026
A_JCVI_13663	2	3027
A_JCVI_16861	2	3028
A_EE526260	2	3029
A_JCVI_42146	2	3030
A_EV049448	2	3031
A_EV087491	2	3032
A_JCVI_34362	2	3033
A_JCVI_26829	2	3034
A_AM395715	2	3035
A_JCVI_42510	2	3036
A_ES903134	2	3037
A_JCVI_13547	2	3038
A_EL590320	2	3039
A_CN731025	2	3040
A_EV103226	2	3041
A_JCVI_20651	2	3042
A_JCVI_34412	2	3043
A_JCVI_1839	2	3044
A_JCVI_13886	2	3045
A_EV117286	2	3046
A_CV433818	2	3047
A_JCVI_34119	2	3048
A_EV117371	2	3049
A_DY023485	2	3050
A_EV072123	2	3051
A_JCVI_11091	2	3052
